REFFABRICANTE;TITULO;CODIGOINTERNO;EAN/UPC;CODFAMILIA;TITULOFAMILIA;CODSUBFAMILIA;TITULOSUBFAMILIA;CODFABRICANTE;NOMFABRICANTE;PRECIO;STOCK;PESO;PROXIMA_LLEGADA;CICLOVIDA;PLAZOENTREGA;CANONLPI;PRECIOSINCANON
PS595E-1F400PCE;Toshiba Sat.Pro A50-E-11D i5-8250 8GB 256 W10P 15;PPOPOR3151;4051528366891;PO;Portátiles;POR;Portátiles;00610;Toshiba;769.4300000000;0;2.8600000000;;Encargo;5.0000000000;5.4500000000;763.9800000000
PT591E-00600ECE;Toshiba Tecra Z50-E-106 i5-8250U 8GB 256 W10P 15.6;PPOPOR3152;4051528367041;PO;Portátiles;POR;Portátiles;00610;Toshiba;922.4300000000;0;2.8500000000;;Encargo;5.0000000000;5.4500000000;916.9800000000
PS599E-02400FCE;Toshiba Tecra A50-E-19H i5-8250 8GB 256 W10P 15.6;PPOPOR3153;4051528385274;PO;Portátiles;POR;Portátiles;00610;Toshiba;820.4300000000;0;2.8500000000;;Encargo;5.0000000000;5.4500000000;814.9800000000
PT282E-063028CE;Toshiba Por. X30-E-12W i5-8250U 8GB 256 W10P 13.3;PPOPOR3154;4051528385182;PO;Portátiles;POR;Portátiles;00610;Toshiba;1024.4300000000;0;2.0000000000;;Encargo;5.0000000000;5.4500000000;1018.9800000000
9S7-16K612-052;MSI GS63-052ES i7-8750 16GB 256+1TB 1050Ti W10 15;PPOPOR3155;4719072594855;PO;Portátiles;POR;Portátiles;00840;MSI;1182.3500000000;8;3.0000000000;;;0.0000000000;5.4500000000;1176.9000000000
81HQ00FUSP;Lenovo V130 i3-6006U 8GB 256SSD W10H 14;PPOPOR3157;192940978515;PO;Portátiles;POR;Portátiles;01380;Lenovo;367.9500000000;27;2.9300000000;;;0.0000000000;5.4500000000;362.5000000000
3ZF94EA#ABE;HP ProBook 650 G4 i5-8250U 4GB 500HDD W10Pro 15.6;PPOPOR3158;193015800212;PO;Portátiles;POR;Portátiles;00150;HP;750.5200000000;0;3.0000000000;;Encargo;5.0000000000;5.4500000000;745.0700000000
PT293E-00S00NCE;Toshiba Por.Z30-E-12M i5-8250 8GB 256SSD W10Pro 13;PPOPOR3159;4051528380705;PO;Portátiles;POR;Portátiles;00610;Toshiba;874.0500000000;1;2.0000000000;;;0.0000000000;5.4500000000;868.6000000000
2SX49EA;HP 250 G6 2SX49EA N3350 4GB 500GB W10 15.6 n;PPOPOR3160;192545568364;PO;Portátiles;POR;Portátiles;00150;HP;222.4500000000;2;3.0000000000;01/01/2021;;0.0000000000;5.4500000000;217.0000000000
TJFFK;Dell Vostro 3568 i5-7200U 4GB 1TB W10Home 15.6;PPOPOR3161;5397184148815;PO;Portátiles;POR;Portátiles;60140;Dell;436.9300000000;0;3.1400000000;;Encargo;5.0000000000;5.4500000000;431.4800000000
TC8Y7;Dell Vostro 3578 i5-8250U 8GB 256SSD W10Pro 15.6;PPOPOR3162;5397184149188;PO;Portátiles;POR;Portátiles;60140;Dell;597.8700000000;0;3.0300000000;;Encargo;5.0000000000;5.4500000000;592.4200000000
PS571E-0MP09MCE;Toshiba Sat.Pro R50-C-1FT 3855U 4/500GB W10Pro 15;PPOPOR3163;4051528387926;PO;Portátiles;POR;Portátiles;00610;Toshiba;268.0500000000;85;3.0000000000;;;0.0000000000;5.4500000000;262.6000000000
PS595E-1X000PCE;Toshiba SP A50-E-14E i5-8250U 8G 500HDD W10P 15.6;PPOPOR3164;4051528386523;PO;Portátiles;POR;Portátiles;00610;Toshiba;726.0800000000;0;2.8500000000;;Encargo;5.0000000000;5.4500000000;720.6300000000
M6CT6;Dell Vostro 3568 i5-7200U 4GB 1TB W10Pro 15.6;PPOPOR3165;;PO;Portátiles;POR;Portátiles;60140;Dell;487.6100000000;0;2.9600000000;;Encargo;5.0000000000;5.4500000000;482.1600000000
90NB0FQ1-M06270;Asus S510UA-BR409T i5-8250U 8GB 256SSD W10 15 oro;PPOPOR3167;4712900786736;PO;Portátiles;POR;Portátiles;00190;Asus;592.5600000000;7;1.7000000000;;;0.0000000000;5.4500000000;587.1100000000
90NB0FQ1-M06590;Asus S510UA-BR427T i7-8550U 8GB 256SSD W10 15 oro;PPOPOR3168;4712900975697;PO;Portátiles;POR;Portátiles;00190;Asus;670.9400000000;11;1.7000000000;;;0.0000000000;5.4500000000;665.4900000000
9S7-17E112-011;MSI GE75-011ES i7-8750H 16 512SSD+1TB 1070 W10 17;PPOPOR3171;4719072600105;PO;Portátiles;POR;Portátiles;00840;MSI;1731.9500000000;3;3.0000000000;;;0.0000000000;5.4500000000;1726.5000000000
9S7-17E112-014;MSI GE75-014XES i7-8750H 16 512+1TB 1060 DOS 17.3;PPOPOR3172;4719072600136;PO;Portátiles;POR;Portátiles;00840;MSI;1417.8500000000;2;3.0000000000;10/01/2019;;0.0000000000;5.4500000000;1412.4000000000
9S7-17F112-011;MSI GF75-011ES i7-8750 16GB 512+1TB 1050Ti W10 17;PPOPOR3173;4719072607739;PO;Portátiles;POR;Portátiles;00840;MSI;1143.0500000000;0;3.0000000000;08/01/2019;Proximamente;0.0000000000;5.4500000000;1137.6000000000
9S7-17F112-012;MSI GF75-012ES i7-8750H 16GB 512+1TB 1050 W10 17;PPOPOR3174;4719072607746;PO;Portátiles;POR;Portátiles;00840;MSI;1103.8500000000;0;3.0000000000;08/01/2019;Proximamente;0.0000000000;5.4500000000;1098.4000000000
81HL0019SP;Lenovo V130 cel N4000 4GB 500GB DOS 15.6;PPOPOR3175;192651504683;PO;Portátiles;POR;Portátiles;01380;Lenovo;184.4500000000;100;3.0000000000;01/02/2019;;0.0000000000;5.4500000000;179.0000000000
81HL002PSP;Lenovo V130 cel N4000 8GB 128SSD W10 15.6;PPOPOR3176;192940099067;PO;Portátiles;POR;Portátiles;01380;Lenovo;277.4500000000;89;3.0000000000;;;0.0000000000;5.4500000000;272.0000000000
81HN00MGSP;Lenovo V130 i5-7200U 8GB 512SSD W10 15.6 FHD;PPOPOR3177;193268417540;PO;Portátiles;POR;Portátiles;01380;Lenovo;492.2700000000;12;3.0000000000;;;0.0000000000;5.4500000000;486.8200000000
PS595E-1F800PCE;Toshiba Sat.Pro A50-E-11E i7-8550 16GB 256 W10P 15;PPOPOR3179;4051528366907;PO;Portátiles;POR;Portátiles;00610;Toshiba;851.0300000000;1;3.0000000000;01/01/2021;;0.0000000000;5.4500000000;845.5800000000
81D2007MSP;Lenovo Ideapad 330 Ryzen 3-2200U 4GB 128SSD W10 15;PPOPOR3180;192651535465;PO;Portátiles;POR;Portátiles;01380;Lenovo;308.4500000000;0;2.6600000000;09/01/2019;Proximamente;0.0000000000;5.4500000000;303.0000000000
S510UA-BR686T?AGP;Asus VB S510UA-BR686T i5-8250U 8GB 256SSD W10 15.6;PPOPOR3181;4712900975703;PO;Portátiles;POR;Portátiles;00190;Asus;633.8200000000;0;2.5190000000;;Encargo;5.0000000000;5.4500000000;628.3700000000
S510UF-BR203T;Asus S510UF-BR203T i7-8550 8GB 256 MX130 W10 15 p;PPOPOR3182;4712900958508;PO;Portátiles;POR;Portátiles;00190;Asus;710.1400000000;9;2.5000000000;;;0.0000000000;5.4500000000;704.6900000000
90NR00J2-M09540;Asus FX504GD-EN561 i7-8750H 16 128+1TB 1050 DOS 15;PPOPOR3183;4718017026437;PO;Portátiles;POR;Portátiles;00190;Asus;857.7500000000;3;2.3000000000;;Ultimas unidades;0.0000000000;5.4500000000;852.3000000000
81FV00E0SP;Lenovo Legion Y530 i5-8300H 8GB 1TB 1050 DOS 15.6;PPOPOR3184;192651536790;PO;Portátiles;POR;Portátiles;01380;Lenovo;706.3000000000;8;2.4000000000;;;0.0000000000;5.4500000000;700.8500000000
81FV00E2SP;Lenovo Legion Y530 i7-8750 8GB 1TB+128 1050 W10 15;PPOPOR3185;192651540643;PO;Portátiles;POR;Portátiles;01380;Lenovo;940.1900000000;3;2.4000000000;;;0.0000000000;5.4500000000;934.7400000000
81FV00E4SP;Lenovo Legion Y530 i5-8300H 8GB 1TB 1050 W10 15.6;PPOPOR3186;192651540223;PO;Portátiles;POR;Portátiles;01380;Lenovo;784.2600000000;5;2.4000000000;;;0.0000000000;5.4500000000;778.8100000000
81EK00FVSP;Lenovo Yoga 530 i3-7020U 4GB 128SSD W10H 14;PPOPOR3188;192651536332;PO;Portátiles;POR;Portátiles;01380;Lenovo;472.4300000000;2;2.4000000000;09/01/2019;;0.0000000000;5.4500000000;466.9800000000
81BL0080SP;Lenovo Ideapad 520S i7-8550U 8GB 512SSD W10H 14;PPOPOR3189;192158164885;PO;Portátiles;POR;Portátiles;01380;Lenovo;706.3000000000;0;2.4000000000;09/01/2019;;0.0000000000;5.4500000000;700.8500000000
9S7-179F32-081;MSI GF72-081XES i7-8750H 16 256+1TB 1050Ti DOS 17;PPOPOR3192;4719072599676;PO;Portátiles;POR;Portátiles;00840;MSI;946.8500000000;13;3.0000000000;10/01/2019;Novedad;0.0000000000;5.4500000000;941.4000000000
9S7-16K612-060;MSI GS63-060ES i7-8750 16GB 512+1TB 1050Ti W10 15;PPOPOR3194;4719072603649;PO;Portátiles;POR;Portátiles;00840;MSI;1300.1200000000;5;3.0000000000;10/01/2019;Novedad;0.0000000000;5.4500000000;1294.6700000000
9S7-17C622-419;MSI GP73-419XES i7-8750 16GB 256+1TB 1050Ti DOS 17;PPOPOR3195;4719072606862;PO;Portátiles;POR;Portátiles;00840;MSI;946.8500000000;0;3.0000000000;10/01/2019;Novedad;0.0000000000;5.4500000000;941.4000000000
9S7-16P522-684;MSI GP63-684XES i7-8750H 16GB 1TB/SSD 1060 DOS 15;PPOPOR3196;4719072606510;PO;Portátiles;POR;Portátiles;00840;MSI;1182.3500000000;5;3.0000000000;;Novedad;0.0000000000;5.4500000000;1176.9000000000
9S7-16P622-694;MSI GP63-694XES i7-8750 16GB 256+1TB 1050Ti DOS 15;PPOPOR3197;4719072606855;PO;Portátiles;POR;Portátiles;00840;MSI;907.5600000000;0;3.0000000000;10/01/2019;Novedad;0.0000000000;5.4500000000;902.1100000000
9S7-16Q211-604;MSI GS65-604XES i7-8750H 16GB 1TB-SSD 1060 DOS 15;PPOPOR3201;4719072606428;PO;Portátiles;POR;Portátiles;00840;MSI;1496.4000000000;0;2.5000000000;10/01/2019;Proximamente;0.0000000000;5.4500000000;1490.9500000000
9S7-16K512-063;MSI GS63-063XES i7-8750 16GB 512SSD 1060 DOS 15.6;PPOPOR3202;4719072607685;PO;Portátiles;POR;Portátiles;00840;MSI;1182.3500000000;0;2.5000000000;10/01/2019;Proximamente;0.0000000000;5.4500000000;1176.9000000000
9S7-16K612-062;MSI GS63-062XES i7-8750 16GB 512SSD 1050Ti DOS 15;PPOPOR3203;4719072606497;PO;Portátiles;POR;Portátiles;00840;MSI;1137.8300000000;0;2.5000000000;10/01/2019;Proximamente;0.0000000000;5.4500000000;1132.3800000000
5Y3R8;Dell Vostro 3568 i3-7020U 4GB 1TB W10 15.6;PPOPOR3204;5397184148792;PO;Portátiles;POR;Portátiles;60140;Dell;370.6400000000;0;3.1700000000;;Encargo;5.0000000000;5.4500000000;365.1900000000
FGH1G;Dell Vostro 3568 i3-7020U 4GB 1TB W10Pro 15.6;PPOPOR3205;5397184148808;PO;Portátiles;POR;Portátiles;60140;Dell;370.7300000000;0;3.1800000000;;Encargo;5.0000000000;5.4500000000;365.2800000000
6WXDV;Dell Vostro 3578 i7-8550U 8GB 256SSD W10Pro 15.6;PPOPOR3206;5397184184783;PO;Portátiles;POR;Portátiles;60140;Dell;676.8200000000;0;2.5400000000;;Encargo;5.0000000000;5.4500000000;671.3700000000
9S7-16P612-675;MSI GL63-675ES i7-8750 16GB 256+1TB 1050Ti W10 15;PPOPOR3208;4719072603427;PO;Portátiles;POR;Portátiles;00840;MSI;986.0500000000;0;2.5000000000;;Proximamente;0.0000000000;5.4500000000;980.6000000000
9S7-16P612-676;MSI GL63-676XES i7-8750 16GB 256+1TB 1050Ti DOS 15;PPOPOR3209;4719072603434;PO;Portátiles;POR;Portátiles;00840;MSI;907.4500000000;0;2.5000000000;;Proximamente;0.0000000000;5.4500000000;902.0000000000
9S7-16Q312-091;MSI P65-091ES i7-8750 32GB 512SSD 1050Ti W10 15.6;PPOPOR3210;4719072609016;PO;Portátiles;POR;Portátiles;00840;MSI;1394.2500000000;0;2.5000000000;;Proximamente;0.0000000000;5.4500000000;1388.8000000000
9S7-16Q312-093;MSI P65-093XES i7-8750 16GB 512SSD 1060 DOS 15.6;PPOPOR3211;4719072611149;PO;Portátiles;POR;Portátiles;00840;MSI;1260.8500000000;0;2.5000000000;;Proximamente;0.0000000000;5.4500000000;1255.4000000000
9S7-16Q312-094;MSI P65-094ES i7-8750 16GB 512SSD 1050Ti W10P 15.6;PPOPOR3212;4719072611156;PO;Portátiles;POR;Portátiles;00840;MSI;1339.3500000000;0;2.5000000000;;Proximamente;0.0000000000;5.4500000000;1333.9000000000
9S7-16Q312-095;MSI P65-095XES i7-8750 16GB 512SSD 1050Ti DOS 15.6;PPOPOR3213;4719072611163;PO;Portátiles;POR;Portátiles;00840;MSI;1143.0900000000;0;2.5000000000;;Proximamente;0.0000000000;5.4500000000;1137.6400000000
9S7-14B211-068;MSI PS42-068ES i7-8550U 16GB 512SSD 1050 W10P 14;PPOPOR3214;4719072611101;PO;Portátiles;POR;Portátiles;00840;MSI;1103.8400000000;0;2.5000000000;;Proximamente;0.0000000000;5.4500000000;1098.3900000000
9S7-14B211-069;MSI PS42-069XES i7-8550U 16GB 512SSD 1050 DOS 14;PPOPOR3215;4719072611118;PO;Portátiles;POR;Portátiles;00840;MSI;946.8100000000;0;2.5000000000;;Proximamente;0.0000000000;5.4500000000;941.3600000000
9S7-14B121-606;MSI PS42-606XES i7-8550U 16GB 512SSD MX150 DOS 14;PPOPOR3216;4719072611125;PO;Portátiles;POR;Portátiles;00840;MSI;868.3000000000;0;2.5000000000;;Proximamente;0.0000000000;5.4500000000;862.8500000000
81HN00GKSP;Lenovo V130 i3-7020U 8GB 256SSD 2GB  W10H 15.6;PPOPOR3217;192940135710;PO;Portátiles;POR;Portátiles;01380;Lenovo;401.3500000000;89;3.0000000000;01/02/2019;Novedad;0.0000000000;5.4500000000;395.9000000000
3QM22EA;HP 250 G6 3QM22EA i3-7020U 4GB 500GB W10 15.6;PPOPOR3219;193424394999;PO;Portátiles;POR;Portátiles;00150;HP;307.7300000000;36;3.0000000000;;Novedad;0.0000000000;5.4500000000;302.2800000000
MHW7M;Dell Vostro 3470 i3-8100 4GB 128SSD W10Pro;PPOPOR3220;5397184104682;PO;Portátiles;POR;Portátiles;60140;Dell;356.6200000000;0;2.9600000000;;Encargo;5.0000000000;5.4500000000;351.1700000000
TP410UA-EC284T?MM;Asus TP410UA-EC284T i5-7200U 8GB 1TB W10 14;PPOPOR3221;4712900904215;PO;Portátiles;POR;Portátiles;00190;Asus;678.9300000000;0;2.4200000000;;Encargo;5.0000000000;5.4500000000;673.4800000000
3QM21EA;HP 250 G6 3QM21EA i3-7020U 4GB 500GB DOS 15.6 n;PPOPOR3223;193424432110;PO;Portátiles;POR;Portátiles;00150;HP;280.3500000000;13;3.0000000000;;Novedad;0.0000000000;5.4500000000;274.9000000000
D6F2F;Dell Vostro 15 5568 i7-7500U 8GB 256SSD W10P 15.6;PPOPOR3224;5397184186107;PO;Portátiles;POR;Portátiles;60140;Dell;742.1000000000;0;2.9200000000;;Encargo;5.0000000000;5.4500000000;736.6500000000
PXHH9;Dell Vostro 3578 i3-8130U 4GB 128SSD W10H 15.6;PPOPOR3227;5397184149195;PO;Portátiles;POR;Portátiles;60140;Dell;410.1800000000;0;3.0400000000;;Encargo;5.0000000000;5.4500000000;404.7300000000
SCL141CTP-kit;Schneider X5-8350 2GB 32GB W10 14+funda+mSD 32GB;PPOPOR3228;2504011912508;PO;Portátiles;POR;Portátiles;04290;Schneider;122.1500000000;100;2.0000000000;;;0.0000000000;3.1500000000;119.0000000000
BTPC-970QC3G-N;Brigmton Tablet 9.7IPS BTPC-970 16GB Q.core 3G NG;PPOTAB0756;8425081016429;PO;Portátiles;TAB;Tablet;60127;BRIGMTON;67.2500000000;0;0.6000000000;04/01/2021;;0.0000000000;3.1500000000;64.1000000000
BTPC-1019QC-B;Brigmton Tablet 10 IPS  BTPC-1019 16GB QC Blanca;PPOTAB0778;8425081016658;PO;Portátiles;TAB;Tablet;60127;BRIGMTON;63.6000000000;0;0.5500000000;04/01/2021;;0.0000000000;3.1500000000;60.4500000000
BTPC-1019QC-N;Brigmton Tablet 10 IPS  BTPC-1019 16GB QC Negro;PPOTAB0779;8425081016665;PO;Portátiles;TAB;Tablet;60127;BRIGMTON;70.8100000000;0;0.5500000000;18/01/2019;;0.0000000000;3.1500000000;67.6600000000
BTPC-1019QC-A;Brigmton Tablet 10 IPS  BTPC-1019 16GB QC Azul;PPOTAB0780;8425081016672;PO;Portátiles;TAB;Tablet;60127;BRIGMTON;70.7300000000;6;0.5500000000;;;0.0000000000;3.1500000000;67.5800000000
BTPC-1019QC-R;Brigmton Tablet 10 IPS  BTPC-1019 16GB QC Rosa;PPOTAB0781;8425081016689;PO;Portátiles;TAB;Tablet;60127;BRIGMTON;70.7300000000;9;0.5500000000;;;0.0000000000;3.1500000000;67.5800000000
9762264B;SPC Tablet 10.1 IPS Heaven QC 2GB 1.3GHz 64GB B/P;PPOTAB0820;8436542854245;PO;Portátiles;TAB;Tablet;04203;SPC;109.4400000000;0;0.8000000000;;;0.0000000000;3.1500000000;106.2900000000
BTPC-1021QC3G-B;Brigmton 10 Tablet IPS HD 3G BTPC-1021 Blanca;PPOTAB0829;8425081017006;PO;Portátiles;TAB;Tablet;60127;BRIGMTON;66.4900000000;21;0.7000000000;;;0.0000000000;3.1500000000;63.3400000000
BTPC-1021QC3G-N;Brigmton 10 Tablet IPS HD 3G BTPC-1021 Negro;PPOTAB0830;8425081017013;PO;Portátiles;TAB;Tablet;60127;BRIGMTON;66.4900000000;26;0.7000000000;;;0.0000000000;3.1500000000;63.3400000000
BTPC-1021B-BTAC-108B;Brigmton KIT Tablet BTPC1021-Blanca+Funda BTAC108B;PPOTAB0837;8425081017556;PO;Portátiles;TAB;Tablet;60127;BRIGMTON;76.0300000000;0;0.8000000000;18/01/2019;;0.0000000000;3.1500000000;72.8800000000
BTPC-1021N+BTAC108N;Brigmton KIT Tablet BTPC1021-Negra+Funda BTAC108N;PPOTAB0838;8425081017563;PO;Portátiles;TAB;Tablet;60127;BRIGMTON;74.9700000000;26;0.8000000000;;;0.0000000000;3.1500000000;71.8200000000
9765108B;SPC Tablet 10.1 IPS QC 1GB RAM-8GB 3G Blanca;PPOTAB0849;8436542854634;PO;Portátiles;TAB;Tablet;04203;SPC;76.6500000000;10;0.6000000000;;;0.0000000000;3.1500000000;73.5000000000
MP1L2TY/A;Apple iPad MP1L2TY/A Wi-Fi + Cellular 32GB Silver;PPOTAB0862;190198232984;PO;Portátiles;TAB;Tablet;01370;Apple;446.0800000000;0;0.5000000000;;Encargo;3.0000000000;3.1500000000;442.9300000000
MP262TY/A;Apple iPad MP262TY/A Wi-Fi + Cellular 128GB S.Grey;PPOTAB0863;190198233356;PO;Portátiles;TAB;Tablet;01370;Apple;520.5300000000;0;0.5000000000;;Encargo;3.0000000000;3.1500000000;517.3800000000
MP2J2TY/A;Apple iPad MP2J2TY/A Wi-Fi 128GB  Silver;PPOTAB0868;190198239976;PO;Portátiles;TAB;Tablet;01370;Apple;351.5500000000;0;0.5000000000;;Encargo;3.0000000000;3.1500000000;348.4000000000
MPG42TY/A;Apple iPad MPG42TY/A Wi-Fi + Cellular 32GB Gold;PPOTAB0869;190198325457;PO;Portátiles;TAB;Tablet;01370;Apple;441.3200000000;0;0.5000000000;;Encargo;3.0000000000;3.1500000000;438.1700000000
MPG52TY/A;Apple iPad MPG52TY/A Wi-Fi + Cellular 128GB Gold;PPOTAB0870;190198325778;PO;Portátiles;TAB;Tablet;01370;Apple;525.3300000000;0;0.5000000000;;Encargo;3.0000000000;3.1500000000;522.1800000000
BTPC-1022QC3G-TV-B;Brigmton 10 Tablet IPS HD 3G 16GB 2GB BTP1022B;PPOTAB0874;8425081017723;PO;Portátiles;TAB;Tablet;60127;BRIGMTON;86.2300000000;81;0.8000000000;;;0.0000000000;3.1500000000;83.0800000000
BTPC-1022QC3G-TV-N;Brigmton 10 Tablet IPS HD 3G 16GB 2GB BTP1022N;PPOTAB0875;8425081017730;PO;Portátiles;TAB;Tablet;60127;BRIGMTON;94.2000000000;4;0.8000000000;04/01/2021;;0.0000000000;3.1500000000;91.0500000000
MK9N2TY/A;Apple iPad Miini MK9N2TY/A 128GB Wi-Fi Gris;PPOTAB0876;888462368780;PO;Portátiles;TAB;Tablet;01370;Apple;386.7900000000;0;0.8000000000;;Encargo;3.0000000000;3.1500000000;383.6400000000
X101WV2;Billow Tablet 10 HD IPS X101WV2 QC  8GB Blanco;PPOTAB0879;8435099523017;PO;Portátiles;TAB;Tablet;60134;Billow;62.1200000000;2;0.5500000000;;;0.0000000000;3.1500000000;58.9700000000
X101LBV2;Billow Tablet 10 HD IPS X101BV QC  8GB Azul;PPOTAB0880;8435099523000;PO;Portátiles;TAB;Tablet;60134;Billow;62.8000000000;0;0.5500000000;;;0.0000000000;3.1500000000;59.6500000000
MQDW2TY/A;Apple iPad Pro MQDW2TY/A 10.5 Wi-fi 64GB Plata;PPOTAB0890;190198471208;PO;Portátiles;TAB;Tablet;01370;Apple;577.0800000000;0;0.3000000000;07/01/2019;Encargo;3.0000000000;3.1500000000;573.9300000000
X103P;Billow Tablet  X103P 10.1 3G HD IPS DS 16GB Rosa;PPOTAB0892;8435099523116;PO;Portátiles;TAB;Tablet;60134;Billow;78.7000000000;100;0.7000000000;;;0.0000000000;3.1500000000;75.5500000000
X104S;Billow Tablet X104S 10.1 4G  HD IPS DSIM Plata;PPOTAB0896;8435099523154;PO;Portátiles;TAB;Tablet;60134;Billow;88.5200000000;0;0.7000000000;11/01/2019;;0.0000000000;3.1500000000;85.3700000000
BTPC-1023OC4G-B;Brigmton Tablets 10 IPS HD 4G OCore 2GB RAM 32GB;PPOTAB0897;8425081017860;PO;Portátiles;TAB;Tablet;60127;BRIGMTON;105.7100000000;20;0.6000000000;;;0.0000000000;3.1500000000;102.5600000000
9742108A;SPC Tablet 7 IPS 9742108A Flow QC 8GB Azul;PPOTAB0898;8436542855181;PO;Portátiles;TAB;Tablet;04203;SPC;46.0300000000;11;0.2360000000;;;0.0000000000;3.1500000000;42.8800000000
9742108P;SPC Tablet 7 IPS 9742108P Flow QC 8GB Rosa;PPOTAB0899;8436542855204;PO;Portátiles;TAB;Tablet;04203;SPC;45.1800000000;25;0.2360000000;;;0.0000000000;3.1500000000;42.0300000000
9762232B;SPC Tablet 10.1 IPS Heaven QC 2GB RAM 32GB B;PPOTAB0900;8436542855235;PO;Portátiles;TAB;Tablet;04203;SPC;94.9200000000;1;0.5700000000;08/01/2019;;0.0000000000;3.1500000000;91.7700000000
9762208B;SPC Tablet 10.1  Heaven QC 2GB RAM-8GB Bl;PPOTAB0901;8436542855211;PO;Portátiles;TAB;Tablet;04203;SPC;75.0800000000;13;0.5070000000;;;0.0000000000;3.1500000000;71.9300000000
9762208G;SPC Tablet 10.1 Heaven QC 2GB RAM-8GB Do;PPOTAB0902;8436542855228;PO;Portátiles;TAB;Tablet;04203;SPC;75.0900000000;5;0.5070000000;;;0.0000000000;3.1500000000;71.9400000000
9767116B;SPC Tablet 10.1 HD Blink QC 16GB Blanca;PPOTAB0903;8436542855433;PO;Portátiles;TAB;Tablet;04203;SPC;71.1900000000;39;0.5120000000;07/01/2019;;0.0000000000;3.1500000000;68.0400000000
MPME2TY/A;Apple iPad Pro MPME2TY/A 10.5 4G 512GBi Gris;PPOTAB0913;190198342652;PO;Portátiles;TAB;Tablet;01370;Apple;1007.6200000000;0;0.5000000000;;Encargo;3.0000000000;3.1500000000;1004.4700000000
BTPC-1024QC-B;Brigmton Tablet 10 IPS HD BTPC-1024QC 2GB-16GB BL;PPOTAB0915;8425081018201;PO;Portátiles;TAB;Tablet;60127;BRIGMTON;76.3300000000;24;0.6000000000;;;0.0000000000;3.1500000000;73.1800000000
BTPC-1024QC-N;Brigmton Tablet 10 IPS HD BTPC-1024QC 2GB-16GB Ne;PPOTAB0916;8425081018218;PO;Portátiles;TAB;Tablet;60127;BRIGMTON;76.6300000000;11;0.6000000000;;;0.0000000000;3.1500000000;73.4800000000
427994;Energy Sistem Tablet 8 Max3 16GB Negra;PPOTAB0917;8432426427994;PO;Portátiles;TAB;Tablet;01450;Energy Sistem;61.7300000000;64;0.6000000000;;;0.0000000000;3.1500000000;58.5800000000
MQDY2TY/A;Apple iPad Pro MQDY2TY/A 10.5 64GB Wifi Oro Rosa;PPOTAB0918;190198471789;PO;Portátiles;TAB;Tablet;01370;Apple;576.5900000000;0;0.5000000000;;Encargo;3.0000000000;3.1500000000;573.4400000000
9762216B;SPC Tablet 10.1 QC Heaven 2GB 16GB Blanco;PPOTAB0919;8436542854771;PO;Portátiles;TAB;Tablet;04203;SPC;78.2000000000;0;0.5000000000;08/01/2019;;0.0000000000;3.1500000000;75.0500000000
444830;Energy Sistem Tablet 10 IPS Pro 4 32GB Blanca;PPOTAB0920;8432426444830;PO;Portátiles;TAB;Tablet;01450;Energy Sistem;136.7900000000;0;1.0000000000;07/01/2019;;0.0000000000;3.1500000000;133.6400000000
9766232B;SPC Tablet 10.1 Full HD QC Twister 2GB 32GB Pl/bl;PPOTAB0921;8436542855013;PO;Portátiles;TAB;Tablet;04203;SPC;94.5800000000;0;0.9500000000;04/01/2021;;0.0000000000;3.1500000000;91.4300000000
MR6N2TY/A;Apple iPad 2018 Wi-Fi + Cellular 32GB - Space Grey;PPOTAB0923;190198647122;PO;Portátiles;TAB;Tablet;01370;Apple;377.4600000000;2;0.5000000000;;;0.0000000000;3.1500000000;374.3100000000
MR6P2TY/A;Apple iPad 2018 Wi-Fi + Cellular 32GB - Silver;PPOTAB0924;190198647412;PO;Portátiles;TAB;Tablet;01370;Apple;375.2900000000;1;0.5000000000;;;0.0000000000;3.1500000000;372.1400000000
MR722TY/A;Apple iPad 2018  Wi-Fi + Cellular 128GB - Sp.Grey;PPOTAB0925;190198648082;PO;Portátiles;TAB;Tablet;01370;Apple;445.7800000000;2;0.5000000000;;;0.0000000000;3.1500000000;442.6300000000
MR732TY/A;Apple iPad 2018  Wi-Fi + Cellular 128GB - Silver;PPOTAB0926;190198648372;PO;Portátiles;TAB;Tablet;01370;Apple;446.6400000000;1;0.5000000000;;;0.0000000000;3.1500000000;443.4900000000
MR7F2TY/A;Apple iPad 2018 Wi-Fi 32GB - Space Grey;PPOTAB0927;190198649041;PO;Portátiles;TAB;Tablet;01370;Apple;276.1100000000;0;0.5000000000;07/01/2019;;0.0000000000;3.1500000000;272.9600000000
MR7G2TY/A;Apple iPad 2018 Wi-Fi 32GB - Silver;PPOTAB0928;190198649331;PO;Portátiles;TAB;Tablet;01370;Apple;276.1100000000;3;0.5000000000;;;0.0000000000;3.1500000000;272.9600000000
MR7J2TY/A;Apple iPad 2018 Wi-Fi 128GB - Space Grey;PPOTAB0929;190198649911;PO;Portátiles;TAB;Tablet;01370;Apple;343.9700000000;4;0.5000000000;;;0.0000000000;3.1500000000;340.8200000000
MR7K2TY/A;Apple iPad 2018 Wi-Fi 128GB - Silver;PPOTAB0930;190198650207;PO;Portátiles;TAB;Tablet;01370;Apple;347.2800000000;2;0.5000000000;;;0.0000000000;3.1500000000;344.1300000000
