"REFFABRICANTE";"TITULO";"CODIGOINTERNO";"EAN/UPC";"CODFAMILIA";"TITULOFAMILIA";"CODSUBFAMILIA";"TITULOSUBFAMILIA";"CODFABRICANTE";"NOMFABRICANTE";"PRECIO";"STOCK";"PESO";"PROXIMA_LLEGADA";"CICLOVIDA";"PLAZOENTREGA";"CANONLPI";"PRECIOSINCANON"
"PSIES300";"iggual Pantalla mural 300x300 cm eléctrica";"MPRPAY0052";"8435364308905";"PR";"Proyección";"PAY";"Pantallas";"60001";"iggual";"109,9000000000";"73";"24,0000000000";"";"";"0,0000000000";"0,0000000000";"109,9000000000"
"PSIPS184";"iggual Pantalla Elec. Pano.84"" 184x104 cm ContRem";"MPRPAY0053";"8435364308899";"PR";"Proyección";"PAY";"Pantallas";"60001";"iggual";"64,3600000000";"60";"16,0000000000";"";"";"0,0000000000";"0,0000000000";"64,3600000000"
"PSIPS203";"iggual Pantalla Elec. Pano.92"" 203x114 cm ContRem";"MPRPAY0054";"8435364308882";"PR";"Proyección";"PAY";"Pantallas";"60001";"iggual";"68,7200000000";"61";"18,0000000000";"";"";"0,0000000000";"0,0000000000";"68,7200000000"
"PSIPS234";"iggual Pantalla Elec. Pano.106"" 234x131 cm ContRem";"MPRPAY0055";"8435364308875";"PR";"Proyección";"PAY";"Pantallas";"60001";"iggual";"80,9000000000";"100";"20,1111100000";"";"";"0,0000000000";"0,0000000000";"80,9000000000"
"PSIPS243";"iggual Pantalla Elec. Pano.110"" 243x137 cm ContRem";"MPRPAY0056";"8435364307777";"PR";"Proyección";"PAY";"Pantallas";"60001";"iggual";"95,2100000000";"63";"22,0000000000";"";"";"0,0000000000";"0,0000000000";"95,2100000000"
"IGG811055";"iggual Control remoto pantalla proyección eléctr.";"MPRPAY0058";"2521031811055";"PR";"Proyección";"PAY";"Pantallas";"60001";"iggual";"10,5500000000";"22";"0,2000000000";"";"";"0,0000000000";"0,0000000000";"10,5500000000"
"10051790";"CTOUCH LASER AIR PLUS 65 - ULTRA HD - 32 P - 80 W";"MPRPIZ0034";"8718868301864";"PR";"Proyección";"PIZ";"Pizarras Interactivas";"04231";"CTOUCH";"2150,0000000000";"1";"52,0000000000";"";"";"0,0000000000";"0,0000000000";"2150,0000000000"
"IGG314388";"iggual Pizarra interactiva IRIS 82"" 16:9 Infrarroj";"MPRPIZ0042";"8435364314388";"PR";"Proyección";"PIZ";"Pizarras Interactivas";"60001";"iggual";"302,9500000000";"0";"32,0000000000";"06/07/2018";"";"0,0000000000";"0,0000000000";"302,9500000000"
"IGG314371";"iggual Pizarra interactiva IRIS 86"" 4:3 Infrarroj.";"MPRPIZ0043";"8435364314371";"PR";"Proyección";"PIZ";"Pizarras Interactivas";"60001";"iggual";"320,0000000000";"0";"37,0000000000";"06/07/2018";"";"0,0000000000";"0,0000000000";"320,0000000000"
"IGG314388+W303ST+so";"iggual pizarra Int.IRIS 82"" 16:9+optoma W303ST+sop";"MPRPIZ0050";"2515091711509";"PR";"Proyección";"PIZ";"Pizarras Interactivas";"60001";"iggual";"767,5000000000";"0";"20,0000000000";"";"";"0,0000000000";"0,0000000000";"767,5000000000"
"IGG314371+X305ST+so";"iggual pizarra Int.IRIS 86"" 4:3+optoma X305ST+sop";"MPRPIZ0051";"2515091712063";"PR";"Proyección";"PIZ";"Pizarras Interactivas";"60001";"iggual";"730,0000000000";"0";"20,1111100000";"";"";"0,0000000000";"0,0000000000";"730,0000000000"
"IGG314401+W303ST+Sop";"Pack pizarra 82"" 16:9+Optoma W303ST+Soporte";"MPRPIZ0053";"2524111712334";"PR";"Proyección";"PIZ";"Pizarras Interactivas";"60001";"iggual";"767,5000000000";"0";"20,0000000000";"";"";"0,0000000000";"0,0000000000";"767,5000000000"
"IGG314371+IGG314364";"KIT iggual pizarra IRIS 86"" + Soporte con ruedas";"MPRPIZ0054";"2529111715361";"PR";"Proyección";"PIZ";"Pizarras Interactivas";"60001";"iggual";"341,5500000000";"0";"45,0000000000";"";"";"0,0000000000";"0,0000000000";"341,5500000000"
"95.8TM01GC0E";"Optoma X305ST Proyector XGA 3000L corta distancia";"MPRPRY0133";"5060059047550";"PR";"Proyección";"PRY";"Proyectores";"60076";"Optoma";"403,0000000000";"3";"3,7900000000";"";"";"0,0000000000";"0,0000000000";"403,0000000000"
"MR.JK011.001";"Acer S1283E Proyector XGA 3100L 13000:1 corta dist";"MPRPRY0156";"4713147280339";"PR";"Proyección";"PRY";"Proyectores";"00810";"Acer";"385,0800000000";"0";"2,0000000000";"";"Encargo";"2,0000000000";"0,0000000000";"385,0800000000"
"95.8TN01GC2E";"Optoma W303ST Proyector WXGA 3000L corta distancia";"MPRPRY0192";"5055387629653";"PR";"Proyección";"PRY";"Proyectores";"60076";"Optoma";"475,0000000000";"5";"2,5000000000";"";"";"0,0000000000";"0,0000000000";"475,0000000000"
"w330";"Optoma W330 Proyector WXGA 3000L 3D 20000:1 HDMI";"MPRPRY0212";"5055387633315";"PR";"Proyección";"PRY";"Proyectores";"60076";"Optoma";"316,9000000000";"0";"2,5000000000";"";"";"0,0000000000";"0,0000000000";"316,9000000000"
"95.72G01GC1E";"Optoma DX349 Proyector XGA 3000L 3D 20000:1 HDMI";"MPRPRY0219";"5055387636620";"PR";"Proyección";"PRY";"Proyectores";"60076";"Optoma";"286,0000000000";"18";"2,5000000000";"";"";"0,0000000000";"0,0000000000";"286,0000000000"
"95.71P01GC0E";"Optoma S321 Proyector SVGA 3200L 3D  22000:1";"MPRPRY0222";"5055387631175";"PR";"Proyección";"PRY";"Proyectores";"60076";"Optoma";"235,0000000000";"8";"2,0000000000";"";"";"0,0000000000";"0,0000000000";"235,0000000000"
"DS349";"Optoma DS349 Proyector SVGA 3300L 3D  20000:1 HDMI";"MPRPRY0223";"5055387636613";"PR";"Proyección";"PRY";"Proyectores";"60076";"Optoma";"248,3500000000";"5";"2,0000000000";"";"";"0,0000000000";"0,0000000000";"248,3500000000"
"E1P2V003E021";"Optoma ML330 Proyector Led 500L 3D WXGA HDMI";"MPRPRY0230";"5055387650008";"PR";"Proyección";"PRY";"Proyectores";"60076";"Optoma";"442,4000000000";"1";"0,5000000000";"";"";"0,0000000000";"0,0000000000";"442,4000000000"
"PH150G";"LG PH150G Proyector LED 130L HD HDMI USBr Wf Blth";"MPRPRY0231";"8806087863444";"PR";"Proyección";"PRY";"Proyectores";"00130";"LG";"250,8000000000";"15";"0,5000000000";"";"";"0,0000000000";"0,0000000000";"250,8000000000"
"PH450UG";"LG PH450UG Proy LED 450L HDMI USBr Wf Bth cort.dis";"MPRPRY0232";"8806087862508";"PR";"Proyección";"PRY";"Proyectores";"00130";"LG";"426,5000000000";"1";"1,4000000000";"";"";"0,0000000000";"0,0000000000";"426,5000000000"
"PH550G";"LG PH550G Proy LED 550L HD HDMI USBr 3D Wf Blth";"MPRPRY0233";"8806087635218";"PR";"Proyección";"PRY";"Proyectores";"00130";"LG";"333,3500000000";"1";"1,5800000000";"";"";"0,0000000000";"0,0000000000";"333,3500000000"
"V11H838040";"Epson Proyector EB-S05 3200lm SVGA 3LCD";"MPRPRY0235";"8715946639451";"PR";"Proyección";"PRY";"Proyectores";"00420";"Epson";"250,0000000000";"100";"3,5900000000";"";"";"0,0000000000";"0,0000000000";"250,0000000000"
"V11H839040";"Epson Proyector EB-X05 3300lm XGA 3LCD";"MPRPRY0236";"8715946639475";"PR";"Proyección";"PRY";"Proyectores";"00420";"Epson";"272,0000000000";"100";"3,8200000000";"";"";"0,0000000000";"0,0000000000";"272,0000000000"
"V11H850040";"Epson Proyector EH-TW5400 2500lm Fulll HD";"MPRPRY0238";"8715946640204";"PR";"Proyección";"PRY";"Proyectores";"00420";"Epson";"521,0000000000";"2";"6,0000000000";"";"";"0,0000000000";"0,0000000000";"521,0000000000"
"W400";"Optoma W400 Proyector WXGA 4000L  22000:1 2xHDMI";"MPRPRY0241";"5055387641174";"PR";"Proyección";"PRY";"Proyectores";"60076";"Optoma";"572,0000000000";"0";"2,0000000000";"";"Encargo";"7,0000000000";"0,0000000000";"572,0000000000"
"PH30JG";"LG PH30JG Proy LED 250L HD HDMI USBr 3D Wf Blth";"MPRPRY0243";"8806098021512";"PR";"Proyección";"PRY";"Proyectores";"00130";"LG";"342,5000000000";"2";"2,0000000000";"";"";"0,0000000000";"0,0000000000";"342,5000000000"
"MR.JKY11.00L";"Acer H7550ST proyector FHD 3D 3000L 10000:1 HDMI";"MPRPRY0244";"4713147709984";"PR";"Proyección";"PRY";"Proyectores";"00810";"Acer";"783,9300000000";"0";"5,8300000000";"";"Encargo";"5,0000000000";"0,0000000000";"783,9300000000"
"MR.JM411.001";"Acer V7500 proyector FHD 2500L 3D 2000:1 HDMI";"MPRPRY0245";"4713392001062";"PR";"Proyección";"PRY";"Proyectores";"00810";"Acer";"678,3900000000";"0";"4,8200000000";"";"Encargo";"5,0000000000";"0,0000000000";"678,3900000000"
"MR.JMS11.001";"Acer Z650 proyector FHD 2200L  3D 20000/1 HDMI";"MPRPRY0246";"4713392228766";"PR";"Proyección";"PRY";"Proyectores";"00810";"Acer";"827,4800000000";"0";"5,9100000000";"";"Encargo";"5,0000000000";"0,0000000000";"827,4800000000"
"MR.JNB11.001";"Acer H6517ABD proyector  FHD 3400L 3D HDMI";"MPRPRY0247";"4713392533761";"PR";"Proyección";"PRY";"Proyectores";"00810";"Acer";"422,0300000000";"0";"3,7700000000";"";"Encargo";"5,0000000000";"0,0000000000";"422,0300000000"
"MR.JK111.001";"Acer S1283Hne proyector XGA 3100L 3D 13000:1 HDMI";"MPRPRY0249";"4713147280483";"PR";"Proyección";"PRY";"Proyectores";"00810";"Acer";"440,9000000000";"0";"3,8500000000";"";"Encargo";"5,0000000000";"0,0000000000";"440,9000000000"
"MR.JK211.001";"Acer S1383WHne proyecto WXGA 3100L 3D 13000:1 HDMI";"MPRPRY0250";"4713147280636";"PR";"Proyección";"PRY";"Proyectores";"00810";"Acer";"499,2400000000";"0";"3,8500000000";"";"Encargo";"5,0000000000";"0,0000000000";"499,2400000000"
"MR.JL411.001";"Acer P1287 Proyector XGA 3D 4200L 17000:1";"MPRPRY0251";"4713147631216";"PR";"Proyección";"PRY";"Proyectores";"00810";"Acer";"508,4900000000";"0";"4,0200000000";"";"Encargo";"5,0000000000";"0,0000000000";"508,4900000000"
"MR.JLR11.001";"Acer P5327W proyector  WXGA 3D 4000L 17000:1";"MPRPRY0253";"4713147854288";"PR";"Proyección";"PRY";"Proyectores";"00810";"Acer";"661,9500000000";"0";"3,8000000000";"";"Encargo";"5,0000000000";"0,0000000000";"661,9500000000"
"MR.JL111.001";"Acer U5320W proyecto  WXGA 3000AL 3D 13.000:1 HDMI";"MPRPRY0255";"4713147589869";"PR";"Proyección";"PRY";"Proyectores";"00810";"Acer";"790,9500000000";"0";"12,7600000000";"";"Encargo";"5,0000000000";"0,0000000000";"790,9500000000"
"MR.JL211.001";"Acer U5220 Proyector  XGA 3000L 3D HDMI ultra c.d.";"MPRPRY0256";"4713147621576";"PR";"Proyección";"PRY";"Proyectores";"00810";"Acer";"749,2800000000";"0";"12,9000000000";"";"Encargo";"5,0000000000";"0,0000000000";"749,2800000000"
"MR.JNC11.001";"Acer P1623 proyector WUXGA 3500L 3D 20.000:1";"MPRPRY0259";"4713392524721";"PR";"Proyección";"PRY";"Proyectores";"00810";"Acer";"696,8300000000";"0";"3,7800000000";"";"Encargo";"5,0000000000";"0,0000000000";"696,8300000000"
"MR.JNG11.001";"Acer P5627 proyector  WUXGA 4000L 20.000:1";"MPRPRY0260";"4713392538575";"PR";"Proyección";"PRY";"Proyectores";"00810";"Acer";"836,3400000000";"0";"3,9400000000";"";"Encargo";"5,0000000000";"0,0000000000";"836,3400000000"
"MR.JNQ11.001";"Acer H5382BD proyector HD 3300L 3D altavoces";"MPRPRY0261";"4713392618376";"PR";"Proyección";"PRY";"Proyectores";"00810";"Acer";"388,4300000000";"0";"3,8800000000";"";"Encargo";"5,0000000000";"0,0000000000";"388,4300000000"
"MR.JMY11.001";"Acer A1200 proyector XGA 3400L 3D 20000/1 HDMI";"MPRPRY0262";"4713392526756";"PR";"Proyección";"PRY";"Proyectores";"00810";"Acer";"371,9100000000";"0";"4,1400000000";"";"Encargo";"5,0000000000";"0,0000000000";"371,9100000000"
"MR.JMZ11.001";"Acer A1300W proyector  3D WXGA 3500L 20000:1 HDMI";"MPRPRY0263";"4713392528781";"PR";"Proyección";"PRY";"Proyectores";"00810";"Acer";"413,3300000000";"0";"4,1200000000";"";"Encargo";"5,0000000000";"0,0000000000";"413,3300000000"
"MR.JN011.001";"Acer A1500 proyector FHD 3100L 3D 20000:1 HDMI";"MPRPRY0264";"4713392538766";"PR";"Proyección";"PRY";"Proyectores";"00810";"Acer";"578,9900000000";"0";"4,1250000000";"";"Encargo";"5,0000000000";"0,0000000000";"578,9900000000"
"9H.Y1J77.17E";"Benq W2000 proyector FHD 2000L 3D 10000:1 HDMI";"MPRPRY0266";"4718755060670";"PR";"Proyección";"PRY";"Proyectores";"00890";"BenQ";"680,4800000000";"0";"5,1800000000";"";"Encargo";"5,0000000000";"0,0000000000";"680,4800000000"
"9H.JCS77.14E";"Benq MX570 proyector XGA 3200L 3D 13000:1  HDMI";"MPRPRY0267";"4718755053658";"PR";"Proyección";"PRY";"Proyectores";"00890";"BenQ";"386,1300000000";"0";"2,9000000000";"";"Encargo";"5,0000000000";"0,0000000000";"386,1300000000"
"9H.JCA77.13E";"Benq MX842UST proyector  XGA 3000L HDMI ultra c.d.";"MPRPRY0268";"4718755053160";"PR";"Proyección";"PRY";"Proyectores";"00890";"BenQ";"695,2500000000";"0";"4,5000000000";"";"Encargo";"5,0000000000";"0,0000000000";"695,2500000000"
"9H.JDH77.26E";"Benq PX9210 proyector XGA  6000L 4:3 HDMI";"MPRPRY0269";"4718755057410";"PR";"Proyección";"PRY";"Proyectores";"00890";"BenQ";"1494,8200000000";"0";"11,7700000000";"";"Encargo";"5,0000000000";"0,0000000000";"1494,8200000000"
"9H.JE177.13E";"Benq MX631ST proyector XGA 3200L 3D 13000:1 2xHDMI";"MPRPRY0270";"4718755059001";"PR";"Proyección";"PRY";"Proyectores";"00890";"BenQ";"453,6500000000";"0";"3,5000000000";"";"Encargo";"5,0000000000";"0,0000000000";"453,6500000000"
"9H.JE277.13E";"Benq MW632ST proyector WXGA 3200L  3D  HDMI";"MPRPRY0271";"4718755059285";"PR";"Proyección";"PRY";"Proyectores";"00890";"BenQ";"490,5800000000";"0";"3,5000000000";"";"Encargo";"5,0000000000";"0,0000000000";"490,5800000000"
"9H.JEA77.24E";"Benq MH741 proyector FHD 4000L 3D 13000:1 HDMI";"MPRPRY0273";"4718755060441";"PR";"Proyección";"PRY";"Proyectores";"00890";"BenQ";"763,2600000000";"0";"5,1000000000";"";"Encargo";"5,0000000000";"0,0000000000";"763,2600000000"
"9H.JDP77.15E";"Benq SX920 proyector XGA 5000LD 3D 4:3  HDMI";"MPRPRY0275";"4718755057984";"PR";"Proyección";"PRY";"Proyectores";"00890";"BenQ";"943,1700000000";"0";"6,9800000000";"";"Encargo";"5,0000000000";"0,0000000000";"943,1700000000"
"9H.JEG77.15E";"Benq SX930 proyector XGA 7000L  3D HDMI";"MPRPRY0276";"4718755060571";"PR";"Proyección";"PRY";"Proyectores";"00890";"BenQ";"1952,4300000000";"0";"9,4100000000";"";"Encargo";"5,0000000000";"0,0000000000";"1952,4300000000"
"9H.JEH77.15E";"Benq SU931 Proyector WUXGA 6000L 3D HDMI";"MPRPRY0277";"4718755060588";"PR";"Proyección";"PRY";"Proyectores";"00890";"BenQ";"2331,5500000000";"0";"9,1550000000";"";"Encargo";"5,0000000000";"0,0000000000";"2331,5500000000"
"9H.JFG77.23E";"Benq MH750 proyector  FHD  4500L 2xHDMI 10Wx1";"MPRPRY0279";"4718755064371";"PR";"Proyección";"PRY";"Proyectores";"00890";"BenQ";"793,3600000000";"0";"4,9800000000";"";"Encargo";"5,0000000000";"0,0000000000";"793,3600000000"
"9H.JC577.24E";"Benq MX854UST proyector XGA 3500L 3D Ultra corta";"MPRPRY0280";"4718755058929";"PR";"Proyección";"PRY";"Proyectores";"00890";"BenQ";"784,9200000000";"0";"15,8400000000";"";"Encargo";"5,0000000000";"0,0000000000";"784,9200000000"
